Chronometer,GrainID,Age_Ma,Age_1sigma_Ma,PairID,PairRole,UseForModel
ZrnHe,Zrn035,40.2700219731242,1.80063819516343,ZrnPair:Zrn035,expected_younger,1
ZrnHe,Zrn036,46.7818237663149,0.965959849362814,ZrnPair:Zrn036,expected_younger,1
ZrnHe,Zrn037,57.7942698706906,2.34043609415055,ZrnPair:Zrn037,expected_younger,1
ZrnHe,Zrn038,55.8360830896751,2.96019774873768,ZrnPair:Zrn038,expected_younger,1
ZrnHe,Zrn039,60.8509692651497,2.28929957563259,ZrnPair:Zrn039,expected_younger,1
ZrnHe,Zrn040,81.8825027352169,3.10801257583461,ZrnPair:Zrn040,expected_younger,1
ZrnHe,Zrn041,48.4855911762675,1.70732803233446,ZrnPair:Zrn041,expected_younger,1
ZrnHe,Zrn042,68.2298568428391,2.23059004671505,ZrnPair:Zrn042,expected_younger,1
ZrnHe,Zrn043,36.3640523364474,0.839024026272202,ZrnPair:Zrn043,expected_younger,1
ZrnHe,Zrn044,57.8253622466517,1.87577060697436,ZrnPair:Zrn044,expected_younger,1
ZrnHe,Zrn045,68.9803310181821,1.50682594897023,ZrnPair:Zrn045,expected_younger,1
ZrnHe,Zrn046,50.8209869431644,2.40369344735101,ZrnPair:Zrn046,expected_younger,1
ZrnHe,Zrn047,46.0275412505494,1.28786129787306,ZrnPair:Zrn047,expected_younger,1
ZrnHe,Zrn048,47.4757708377206,0.876175185201776,ZrnPair:Zrn048,expected_younger,1
ZrnHe,Zrn049,47.447162285566,2.14619087361306,ZrnPair:Zrn049,expected_younger,1
ZrnHe,Zrn050,50.4402989314959,2.36772025708016,ZrnPair:Zrn050,expected_younger,1
ZrnHe,Zrn051,48.6269181098448,2.43335133393293,ZrnPair:Zrn051,expected_younger,1
ZrnHe,Zrn052,59.1063270240013,2.85221087665059,ZrnPair:Zrn052,expected_younger,1
ZrnHe,Zrn053,71.8064991598192,2.14854545470057,ZrnPair:Zrn053,expected_younger,1
ZrnHe,Zrn054,54.9768913310396,1.76206359546428,ZrnPair:Zrn054,expected_younger,1
ZrnHe,Zrn055,73.3472445011978,2.96014165215314,ZrnPair:Zrn055,expected_younger,1
ZrnHe,Zrn056,40.0143046375316,2.16708984787221,ZrnPair:Zrn056,expected_younger,1
ZrnHe,Zrn057,47.8292962076734,0.810986064873334,ZrnPair:Zrn057,expected_younger,1
ZrnHe,Zrn058,76.5048615529473,3.1434240749887,ZrnPair:Zrn058,expected_younger,1
ZrnHe,Zrn059,49.171817779356,1.23563321807732,ZrnPair:Zrn059,expected_younger,1
ZrnHe,Zrn060,35.1546269625241,0.670945431856456,ZrnPair:Zrn060,expected_younger,1
ZrnHe,Zrn061,64.0366603868517,2.260118748855,ZrnPair:Zrn061,expected_younger,1
ZrnHe,Zrn062,55.9176152203502,2.18886996657255,ZrnPair:Zrn062,expected_younger,1
ZrnHe,Zrn063,44.7923590295173,1.75609269238431,ZrnPair:Zrn063,expected_younger,1
ZrnHe,Zrn064,71.3059303827923,1.89601903591321,ZrnPair:Zrn064,expected_younger,1
ZrnHe,Zrn065,44.0735465245834,2.05374873276619,ZrnPair:Zrn065,expected_younger,1
ZrnHe,Zrn066,69.2854747587646,2.15773702514003,ZrnPair:Zrn066,expected_younger,1
ZrnHe,Zrn067,46.7366429434898,1.07947556608293,ZrnPair:Zrn067,expected_younger,1
ZrnHe,Zrn068,41.6581817622696,1.67858802099537,ZrnPair:Zrn068,expected_younger,1
ZrnHe,Zrn069,72.3371069987039,3.59087317503034,ZrnPair:Zrn069,expected_younger,1
ZrnHe,Zrn070,78.9813784770723,2.95624319212093,ZrnPair:Zrn070,expected_younger,1
ZrnHe,Zrn071,68.6712629917645,2.78908546009186,ZrnPair:Zrn071,expected_younger,1
ZrnHe,Zrn072,86.1417736547716,3.43109046409851,ZrnPair:Zrn072,expected_younger,1
ZrnHe,Zrn073,76.3985804670407,2.77557006982127,ZrnPair:Zrn073,expected_younger,1
ZrnHe,Zrn074,80.8856352388728,2.35118122893887,ZrnPair:Zrn074,expected_younger,1
ZrnHe,Zrn075,86.1368295449356,2.91376334250656,ZrnPair:Zrn075,expected_younger,1
ZrnHe,Zrn076,82.7818931897332,2.86093295064888,ZrnPair:Zrn076,expected_younger,1
ZrnHe,Zrn077,88.0247333502574,2.62171560266131,ZrnPair:Zrn077,expected_younger,1
ZrnHe,Zrn078,93.2654911901535,3.39490733632267,ZrnPair:Zrn078,expected_younger,1
ZrnHe,Zrn079,84.9328767783545,2.96606476028483,ZrnPair:Zrn079,expected_younger,1
ZrnHe,Zrn080,76.8131160122704,1.45909493811979,ZrnPair:Zrn080,expected_younger,1
ZrnHe,Zrn081,80.5139607543882,2.59599064050844,ZrnPair:Zrn081,expected_younger,1
ZrnHe,Zrn082,85.2841805200735,3.43872248744413,ZrnPair:Zrn082,expected_younger,1
ZrnHe,Zrn083,106.307126815979,2.25870679054266,ZrnPair:Zrn083,expected_younger,1
ZrnHe,Zrn084,111.305806756612,4.11769137902449,ZrnPair:Zrn084,expected_younger,1
ZrnHe,Zrn085,115.789825847507,4.04078818735914,ZrnPair:Zrn085,expected_younger,1
ZrnHe,Zrn086,120.814463296779,4.19803898388047,ZrnPair:Zrn086,expected_younger,1
ZrnHe,Zrn087,111.375050058641,4.13369466547214,ZrnPair:Zrn087,expected_younger,1
ZrnHe,Zrn088,117.51782752874,4.65431203711592,ZrnPair:Zrn088,expected_younger,1
ZrnHe,Zrn089,122.719554964724,4.01543482949229,ZrnPair:Zrn089,expected_younger,1
ZrnHe,Zrn090,117.317263763646,4.39407327788077,ZrnPair:Zrn090,expected_younger,1
ZrnUPb,Zrn001,87.3396461471986,1.90233033131022,ZrnPair:Zrn001,expected_older,0
ZrnUPb,Zrn002,86.0156401963973,1.25690733260925,ZrnPair:Zrn002,expected_older,0
ZrnUPb,Zrn003,92.4882453808588,2.4465761413045,ZrnPair:Zrn003,expected_older,0
ZrnUPb,Zrn004,99.0788258867402,2.68969516442825,ZrnPair:Zrn004,expected_older,0
ZrnUPb,Zrn005,88.5555174187751,1.94360598911007,ZrnPair:Zrn005,expected_older,0
ZrnUPb,Zrn006,84.2833279624853,2.00469170884801,ZrnPair:Zrn006,expected_older,0
ZrnUPb,Zrn007,92.2796592417873,2.18309916310618,ZrnPair:Zrn007,expected_older,0
ZrnUPb,Zrn008,88.0324750287547,2.02165751361884,ZrnPair:Zrn008,expected_older,0
ZrnUPb,Zrn009,75.0596878464728,1.86554372278736,ZrnPair:Zrn009,expected_older,0
ZrnUPb,Zrn010,82.1874122786171,2.17307338712615,ZrnPair:Zrn010,expected_older,0
ZrnUPb,Zrn011,95.1104148883935,2.0431891730346,ZrnPair:Zrn011,expected_older,0
ZrnUPb,Zrn012,92.1947956432228,2.07058177984775,ZrnPair:Zrn012,expected_older,0
ZrnUPb,Zrn013,82.2840818059575,1.89302934933842,ZrnPair:Zrn013,expected_older,0
ZrnUPb,Zrn014,86.9318469672242,0.910183841173389,ZrnPair:Zrn014,expected_older,0
ZrnUPb,Zrn015,87.323772040794,2.86408996227521,ZrnPair:Zrn015,expected_older,0
ZrnUPb,Zrn016,92.6624898657553,2.40409658657402,ZrnPair:Zrn016,expected_older,0
ZrnUPb,Zrn017,81.7875801913898,0.5,ZrnPair:Zrn017,expected_older,0
ZrnUPb,Zrn018,85.0136807747236,1.79351409231054,ZrnPair:Zrn018,expected_older,0
ZrnUPb,Zrn019,94.9778296877923,1.07870705210784,ZrnPair:Zrn019,expected_older,0
ZrnUPb,Zrn020,82.0947432555869,1.46740172961609,ZrnPair:Zrn020,expected_older,0
ZrnUPb,Zrn021,92.5029071365199,2.47081463731645,ZrnPair:Zrn021,expected_older,0
ZrnUPb,Zrn022,84.8618551856771,2.37630135637971,ZrnPair:Zrn022,expected_older,0
ZrnUPb,Zrn023,81.2769490950898,1.63389013202424,ZrnPair:Zrn023,expected_older,0
ZrnUPb,Zrn024,81.1412940654829,1.13563330344917,ZrnPair:Zrn024,expected_older,0
ZrnUPb,Zrn025,93.8329076416986,1.72477113737856,ZrnPair:Zrn025,expected_older,0
ZrnUPb,Zrn026,97.7460783186146,2.09978207956438,ZrnPair:Zrn026,expected_older,0
ZrnUPb,Zrn027,99.6898621629433,2.78565142167614,ZrnPair:Zrn027,expected_older,0
ZrnUPb,Zrn028,87.1612946698305,1.84919462906181,ZrnPair:Zrn028,expected_older,0
ZrnUPb,Zrn029,91.4678388601522,1.51052760301377,ZrnPair:Zrn029,expected_older,0
ZrnUPb,Zrn030,85.9257292520579,1.76350532941549,ZrnPair:Zrn030,expected_older,0
ZrnUPb,Zrn031,87.451599593875,1.8374699182282,ZrnPair:Zrn031,expected_older,0
ZrnUPb,Zrn032,92.8752029127357,2.09105053166824,ZrnPair:Zrn032,expected_older,0
ZrnUPb,Zrn033,81.3117903135456,1.16964758247243,ZrnPair:Zrn033,expected_older,0
ZrnUPb,Zrn034,81.7179112690105,1.74095918736436,ZrnPair:Zrn034,expected_older,0
ZrnUPb,Zrn035,83.2495777370385,1.72363732167943,ZrnPair:Zrn035,expected_older,0
ZrnUPb,Zrn036,86.0962002462198,2.7797685057649,ZrnPair:Zrn036,expected_older,0
ZrnUPb,Zrn037,82.3193496737393,1.43224311947908,ZrnPair:Zrn037,expected_older,0
ZrnUPb,Zrn038,91.4941564300932,1.95635169124049,ZrnPair:Zrn038,expected_older,0
ZrnUPb,Zrn039,88.4850556580507,2.64891475458918,ZrnPair:Zrn039,expected_older,0
ZrnUPb,Zrn040,100.087875301649,1.15747890360879,ZrnPair:Zrn040,expected_older,0
ZrnUPb,Zrn041,95.591566317446,2.32503790493168,ZrnPair:Zrn041,expected_older,0
ZrnUPb,Zrn042,88.0185089250028,2.1518112358387,ZrnPair:Zrn042,expected_older,0
ZrnUPb,Zrn043,84.6223597201755,0.5,ZrnPair:Zrn043,expected_older,0
ZrnUPb,Zrn044,88.4355643001801,1.58406309558751,ZrnPair:Zrn044,expected_older,0
ZrnUPb,Zrn045,90.4599835275338,2.24290533357039,ZrnPair:Zrn045,expected_older,0
ZrnUPb,Zrn046,84.7875201014069,0.857911242761252,ZrnPair:Zrn046,expected_older,0
ZrnUPb,Zrn047,91.5806455062237,1.95444406616713,ZrnPair:Zrn047,expected_older,0
ZrnUPb,Zrn048,88.1036418620552,1.66699855965098,ZrnPair:Zrn048,expected_older,0
ZrnUPb,Zrn049,90.6768024607168,1.89669786369203,ZrnPair:Zrn049,expected_older,0
ZrnUPb,Zrn050,88.497716766371,0.714118901052652,ZrnPair:Zrn050,expected_older,0
ZrnUPb,Zrn051,87.8565978679696,3.03866579041216,ZrnPair:Zrn051,expected_older,0
ZrnUPb,Zrn052,103.828174828787,2.96202239753233,ZrnPair:Zrn052,expected_older,0
ZrnUPb,Zrn053,95.5448794698907,2.5897809781288,ZrnPair:Zrn053,expected_older,0
ZrnUPb,Zrn054,87.1067650585495,2.19324981171778,ZrnPair:Zrn054,expected_older,0
ZrnUPb,Zrn055,96.0895749648839,1.28927978024288,ZrnPair:Zrn055,expected_older,0
ZrnUPb,Zrn056,89.5826849174142,2.13793825538291,ZrnPair:Zrn056,expected_older,0
ZrnUPb,Zrn057,95.8713730967049,1.60997985865079,ZrnPair:Zrn057,expected_older,0
ZrnUPb,Zrn058,92.884799950845,0.795164784082073,ZrnPair:Zrn058,expected_older,0
ZrnUPb,Zrn059,88.8669488174051,1.54439316485175,ZrnPair:Zrn059,expected_older,0
ZrnUPb,Zrn060,82.5383180720724,1.62564785551347,ZrnPair:Zrn060,expected_older,0
ZrnUPb,Zrn061,85.3567974663083,2.00554180865767,ZrnPair:Zrn061,expected_older,0
ZrnUPb,Zrn062,90.7956982896922,1.85536681148666,ZrnPair:Zrn062,expected_older,0
ZrnUPb,Zrn063,91.8344494450988,1.50134088179935,ZrnPair:Zrn063,expected_older,0
ZrnUPb,Zrn064,87.4940396332953,3.12241370107166,ZrnPair:Zrn064,expected_older,0
ZrnUPb,Zrn065,83.4832558782228,1.55667358086338,ZrnPair:Zrn065,expected_older,0
ZrnUPb,Zrn066,94.6926900168039,1.36133608844643,ZrnPair:Zrn066,expected_older,0
ZrnUPb,Zrn067,94.0905097816684,2.54080192234537,ZrnPair:Zrn067,expected_older,0
ZrnUPb,Zrn068,90.6452203430575,2.04341057050387,ZrnPair:Zrn068,expected_older,0
ZrnUPb,Zrn069,83.7797718898383,1.03760961927718,ZrnPair:Zrn069,expected_older,0
ZrnUPb,Zrn070,85.7235206436469,0.844403202374869,ZrnPair:Zrn070,expected_older,0
ZrnUPb,Zrn071,79.2916895016577,1.77685556858151,ZrnPair:Zrn071,expected_older,0
ZrnUPb,Zrn072,96.5872676401223,2.06222157147655,ZrnPair:Zrn072,expected_older,0
ZrnUPb,Zrn073,81.5895851994733,1.09196281616866,ZrnPair:Zrn073,expected_older,0
ZrnUPb,Zrn074,91.1747899803796,3.14649489139637,ZrnPair:Zrn074,expected_older,0
ZrnUPb,Zrn075,88.5069058920906,1.59237886807724,ZrnPair:Zrn075,expected_older,0
ZrnUPb,Zrn076,90.7445919745537,1.68029858677589,ZrnPair:Zrn076,expected_older,0
ZrnUPb,Zrn077,92.3248217231344,2.97737169442329,ZrnPair:Zrn077,expected_older,0
ZrnUPb,Zrn078,96.4711600479263,1.74174596860692,ZrnPair:Zrn078,expected_older,0
ZrnUPb,Zrn079,87.7024087946466,2.16053412729048,ZrnPair:Zrn079,expected_older,0
ZrnUPb,Zrn080,85.7760037710518,1.505167906633,ZrnPair:Zrn080,expected_older,0
ZrnUPb,Zrn081,85.9127103920688,1.39285311061623,ZrnPair:Zrn081,expected_older,0
ZrnUPb,Zrn082,94.5318482353612,2.4768082955769,ZrnPair:Zrn082,expected_older,0
ZrnUPb,Zrn083,97.4370699024461,1.8370417456877,ZrnPair:Zrn083,expected_older,0
ZrnUPb,Zrn084,91.0749941668995,2.59838319145139,ZrnPair:Zrn084,expected_older,0
ZrnUPb,Zrn085,91.7932545751662,1.29133644492586,ZrnPair:Zrn085,expected_older,0
ZrnUPb,Zrn086,92.5226973931821,1.56262433050089,ZrnPair:Zrn086,expected_older,0
ZrnUPb,Zrn087,84.588990074557,0.575493137109826,ZrnPair:Zrn087,expected_older,0
ZrnUPb,Zrn088,99.415891003888,2.2846398750061,ZrnPair:Zrn088,expected_older,0
ZrnUPb,Zrn089,88.8836279028577,1.56038944165315,ZrnPair:Zrn089,expected_older,0
ZrnUPb,Zrn090,87.5653084656129,2.2935115051063,ZrnPair:Zrn090,expected_older,0
